user_id,age,income,city,employment,credit_score
U8338,40,11434,Jakarta,freelancer,527
U8339,34,7890,Surabaya,freelancer,681
U8340,42,9939,Jakarta,freelancer,690
U8341,41,7088,Jakarta,business,729
U8342,48,10487,Medan,freelancer,706
U8343,38,11702,Bandung,employee,593
U8344,51,4088,Surabaya,freelancer,763
U8345,26,14367,Bandung,business,611
U8346,45,14856,Medan,employee,670
U8347,22,4059,Bandung,freelancer,516
U8348,50,12709,Jakarta,employee,563
U8349,25,11119,Jakarta,business,597
U8350,41,7418,Bandung,business,732
U8351,33,14263,Surabaya,employee,616
U8352,43,5869,Bandung,business,594
U8353,23,4797,Bandung,freelancer,650
U8354,26,8279,Jakarta,freelancer,799
U8355,44,14712,Medan,freelancer,594
U8356,21,9277,Jakarta,employee,655
U8357,38,10761,Surabaya,employee,723
U8358,32,14159,Bandung,employee,749
U8359,39,11762,Medan,business,632
U8360,56,4697,Bandung,employee,749
U8361,35,6299,Surabaya,business,543
U8362,58,8366,Bandung,business,559
U8363,35,3478,Jakarta,freelancer,691
U8364,38,13887,Medan,business,644
U8365,36,8942,Bandung,business,576
U8366,24,2031,Medan,business,514
U8367,47,5009,Bandung,freelancer,751
U8368,29,13749,Jakarta,business,651
U8369,56,11905,Jakarta,business,642
U8370,48,10319,Jakarta,freelancer,615
U8371,28,9570,Bandung,business,513
U8372,57,8908,Jakarta,freelancer,556
U8373,46,13268,Jakarta,employee,710
U8374,48,3305,Bandung,employee,795
U8375,21,5504,Surabaya,business,600
U8376,50,3366,Jakarta,freelancer,634
U8377,57,12014,Bandung,freelancer,671
U8378,38,2882,Jakarta,employee,785
U8379,44,3574,Surabaya,freelancer,559
U8380,23,10862,Bandung,business,506
U8381,38,9493,Bandung,employee,500
U8382,52,14348,Bandung,freelancer,748
U8383,60,11249,Surabaya,freelancer,617
U8384,51,10478,Jakarta,employee,517
U8385,37,4189,Medan,employee,556
U8386,29,5834,Medan,freelancer,771
U8387,34,10961,Jakarta,business,659
U8388,43,3758,Bandung,business,616
U8389,33,10718,Jakarta,employee,730
U8390,23,9656,Jakarta,business,723
U8391,31,7832,Surabaya,business,798
U8392,46,5832,Medan,employee,584
U8393,30,9064,Jakarta,freelancer,741
U8394,49,10906,Bandung,employee,781
U8395,43,9141,Jakarta,business,650
U8396,60,6993,Bandung,employee,679
U8397,24,11263,Bandung,business,696
U8398,50,6428,Bandung,freelancer,678
U8399,40,9176,Surabaya,employee,641
U8400,21,6997,Medan,freelancer,781
U8401,42,8235,Surabaya,employee,677
U8402,44,2609,Medan,employee,593
U8403,48,7843,Medan,business,682
U8404,30,2868,Surabaya,freelancer,620
U8405,26,14286,Surabaya,employee,519
U8406,45,7363,Jakarta,freelancer,710
U8407,50,5409,Jakarta,freelancer,797
U8408,34,2005,Medan,business,717
U8409,32,9292,Bandung,employee,693
U8410,29,8243,Surabaya,employee,622
U8411,41,11667,Jakarta,business,588
U8412,46,11829,Medan,employee,708
U8413,29,8635,Medan,employee,742
U8414,35,14342,Surabaya,business,535
U8415,56,10071,Jakarta,employee,627
U8416,38,5877,Bandung,employee,517
U8417,58,13358,Bandung,business,714
U8418,31,5881,Jakarta,freelancer,547
U8419,53,9598,Jakarta,business,505
U8420,42,2789,Jakarta,business,521
U8421,29,3992,Jakarta,employee,756
U8422,33,13194,Bandung,employee,517
U8423,39,10060,Jakarta,business,784
U8424,32,13057,Medan,business,611
U8425,26,4435,Jakarta,freelancer,681
U8426,29,5000,Surabaya,business,793
U8427,30,10689,Jakarta,business,529
U8428,36,4482,Surabaya,employee,637
U8429,37,13574,Medan,business,661
U8430,45,10474,Medan,business,671
U8431,54,14173,Bandung,business,628
U8432,28,10646,Bandung,business,703
U8433,35,10021,Surabaya,freelancer,760
U8434,35,12021,Bandung,business,510
U8435,34,8235,Bandung,employee,505
U8436,22,10126,Medan,business,636
U8437,48,11390,Surabaya,freelancer,790
U8438,52,10294,Jakarta,freelancer,636
U8439,26,6651,Medan,freelancer,722
U8440,50,2230,Surabaya,employee,573
U8441,51,13479,Jakarta,employee,694
U8442,23,8337,Jakarta,employee,635
U8443,30,12642,Medan,business,645
U8444,26,12055,Bandung,business,763
U8445,41,9383,Bandung,freelancer,531
U8446,42,13181,Medan,freelancer,566
U8447,49,5237,Bandung,employee,524
U8448,53,3577,Medan,employee,623
U8449,47,2418,Jakarta,employee,789
U8450,24,6787,Surabaya,employee,799
U8451,44,14026,Jakarta,employee,706
U8452,40,6658,Surabaya,freelancer,650
U8453,45,8100,Bandung,freelancer,638
U8454,39,14640,Surabaya,freelancer,522
U8455,34,11979,Medan,business,755
U8456,25,4804,Medan,business,676
U8457,60,14390,Surabaya,business,724
U8458,31,3449,Medan,freelancer,569
U8459,48,7170,Jakarta,business,507
U8460,28,6281,Surabaya,freelancer,594
U8461,28,6311,Surabaya,business,576
U8462,39,12648,Bandung,business,557
U8463,44,7038,Surabaya,freelancer,618
U8464,37,12410,Bandung,business,544
U8465,52,5504,Medan,freelancer,769
U8466,48,10199,Surabaya,freelancer,776
U8467,21,4469,Bandung,freelancer,625
U8468,53,2384,Bandung,freelancer,596
U8469,26,8882,Bandung,employee,669
U8470,36,5226,Jakarta,freelancer,514
U8471,21,13180,Surabaya,employee,636
U8472,42,12377,Medan,freelancer,711
U8473,27,12402,Bandung,employee,749
U8474,40,12777,Bandung,employee,528
U8475,24,10725,Medan,employee,546
U8476,50,10923,Jakarta,employee,623
U8477,29,14578,Medan,business,704
U8478,21,6018,Medan,business,715
U8479,49,8626,Jakarta,business,646
U8480,49,6256,Medan,business,684
U8481,46,5559,Medan,business,503
U8482,36,4026,Bandung,freelancer,671
U8483,47,8348,Surabaya,business,570
U8484,44,13557,Jakarta,freelancer,540
U8485,42,10759,Surabaya,business,548
U8486,58,2424,Jakarta,employee,615
U8487,31,9825,Surabaya,freelancer,754
U8488,26,2742,Surabaya,freelancer,619
U8489,50,11323,Bandung,employee,611
U8490,28,10479,Jakarta,business,573
U8491,38,14504,Bandung,business,504
U8492,21,4721,Bandung,employee,578
U8493,22,9387,Bandung,freelancer,790
U8494,21,13779,Jakarta,employee,782
U8495,28,12619,Bandung,freelancer,781
U8496,47,14576,Surabaya,business,606
U8497,41,4986,Medan,freelancer,787
U8498,60,4419,Bandung,employee,787
U8499,33,5978,Bandung,employee,558
U8500,26,8238,Bandung,business,530
U8501,24,4162,Surabaya,employee,674
U8502,56,2554,Bandung,employee,554
U8503,53,10641,Surabaya,employee,765
U8504,55,9307,Medan,freelancer,505
U8505,36,10693,Surabaya,employee,789
U8506,43,5715,Jakarta,business,751
U8507,50,13219,Bandung,employee,597
U8508,44,10411,Surabaya,business,600
U8509,33,13593,Bandung,employee,774
U8510,54,11586,Jakarta,freelancer,742
U8511,43,9358,Medan,freelancer,695
U8512,36,14066,Surabaya,employee,633
U8513,52,6323,Jakarta,freelancer,586
U8514,48,13464,Jakarta,employee,756
U8515,27,13209,Medan,business,543
U8516,60,13262,Bandung,freelancer,685
U8517,59,10562,Surabaya,freelancer,785
U8518,22,3443,Medan,freelancer,735
U8519,26,2969,Jakarta,employee,500
U8520,33,6003,Medan,freelancer,738
U8521,52,2662,Bandung,employee,638
U8522,45,13934,Medan,freelancer,525
U8523,29,13203,Surabaya,business,709
U8524,26,9624,Jakarta,freelancer,670
U8525,54,14920,Medan,employee,750
U8526,31,10617,Surabaya,freelancer,518
U8527,51,10410,Bandung,business,579
U8528,32,9223,Surabaya,freelancer,758
U8529,60,5548,Bandung,employee,551
U8530,59,9963,Jakarta,freelancer,666
U8531,36,8885,Jakarta,employee,677
U8532,47,5349,Bandung,employee,675
U8533,23,8682,Jakarta,freelancer,580
U8534,36,12663,Medan,employee,529
U8535,51,13202,Medan,employee,580
U8536,56,7397,Medan,employee,785
U8537,58,11076,Bandung,employee,703
U8538,32,6585,Bandung,employee,549
U8539,52,3372,Medan,freelancer,589
U8540,49,2314,Jakarta,freelancer,617
U8541,42,14578,Jakarta,business,734
U8542,40,2286,Bandung,employee,572
U8543,26,4191,Surabaya,business,779
U8544,41,7584,Medan,employee,682
U8545,26,6459,Jakarta,employee,639
U8546,55,5759,Bandung,business,799
U8547,32,2814,Medan,business,642
U8548,47,9156,Bandung,freelancer,734
U8549,55,14693,Medan,employee,652
U8550,31,4036,Bandung,business,591
U8551,49,12320,Bandung,business,545
U8552,48,8033,Medan,business,510
U8553,53,12316,Medan,employee,752
U8554,59,3538,Surabaya,employee,550
U8555,36,8238,Surabaya,employee,727
U8556,38,14773,Medan,freelancer,512
U8557,26,8224,Surabaya,business,760
U8558,48,5087,Jakarta,freelancer,588
U8559,56,13453,Jakarta,employee,727
U8560,56,7148,Medan,employee,548
U8561,25,8747,Medan,freelancer,584
U8562,36,6774,Medan,employee,743
U8563,24,3431,Medan,business,702
U8564,42,8980,Medan,business,606
U8565,46,7519,Bandung,business,723
U8566,32,12932,Medan,freelancer,693
U8567,32,9546,Bandung,employee,580
U8568,38,6470,Bandung,employee,685
U8569,23,12770,Bandung,business,701
U8570,31,7022,Bandung,employee,716
U8571,50,6108,Surabaya,freelancer,602
U8572,42,11614,Surabaya,employee,566
U8573,24,8348,Surabaya,freelancer,652
U8574,21,8203,Surabaya,employee,708
U8575,41,12959,Jakarta,employee,716
U8576,44,4242,Surabaya,employee,677
U8577,39,9089,Medan,business,788
U8578,23,5656,Medan,business,607
U8579,37,8033,Medan,business,738
U8580,38,8470,Surabaya,employee,556
U8581,29,10046,Jakarta,freelancer,725
U8582,24,7487,Bandung,freelancer,693
U8583,37,11721,Jakarta,employee,721
U8584,25,10805,Bandung,employee,795
U8585,60,11993,Jakarta,freelancer,799
U8586,24,13364,Bandung,business,766
U8587,40,13436,Medan,employee,544
U8588,34,8821,Bandung,business,768
U8589,46,7564,Bandung,business,725
U8590,52,2242,Surabaya,freelancer,756
U8591,49,11632,Medan,business,659
U8592,30,5335,Bandung,freelancer,798
U8593,44,9074,Jakarta,freelancer,795
U8594,22,2940,Medan,business,615
U8595,40,9227,Surabaya,freelancer,786
U8596,34,7099,Surabaya,business,784
U8597,27,11821,Jakarta,business,555
U8598,59,14549,Medan,freelancer,654
U8599,21,7787,Jakarta,business,665
U8600,38,12398,Surabaya,business,573
U8601,33,13015,Medan,employee,672
U8602,21,9063,Bandung,business,750
U8603,60,11667,Jakarta,freelancer,654
U8604,38,10132,Jakarta,freelancer,651
U8605,35,6958,Medan,employee,696
U8606,48,13870,Bandung,freelancer,559
U8607,33,10026,Medan,business,666
U8608,49,10838,Medan,employee,659
U8609,48,13617,Surabaya,employee,515
U8610,22,5424,Surabaya,business,782
U8611,60,2691,Surabaya,employee,685
U8612,51,11422,Bandung,employee,721
U8613,51,5187,Medan,freelancer,656
U8614,32,13025,Jakarta,business,568
U8615,33,3109,Bandung,employee,739
U8616,33,10365,Medan,business,668
U8617,31,11556,Jakarta,employee,679
U8618,37,9939,Surabaya,business,554
U8619,59,11332,Bandung,employee,727
U8620,60,4653,Medan,business,519
U8621,26,3253,Medan,freelancer,598
U8622,38,8171,Jakarta,freelancer,695
U8623,33,6467,Bandung,business,693
U8624,28,10169,Bandung,business,770
U8625,33,5097,Jakarta,freelancer,764
U8626,24,8535,Surabaya,employee,720
U8627,28,2642,Bandung,business,601
U8628,57,3845,Surabaya,employee,514
U8629,56,11778,Jakarta,business,760
U8630,30,5137,Medan,business,672
U8631,33,14698,Surabaya,freelancer,563
U8632,30,14178,Surabaya,employee,659
U8633,35,6042,Bandung,business,695
U8634,21,6470,Surabaya,freelancer,777
U8635,54,2835,Surabaya,freelancer,721
U8636,31,7448,Surabaya,business,638
U8637,43,12571,Bandung,employee,781
U8638,37,10682,Jakarta,freelancer,567
U8639,21,9392,Surabaya,freelancer,752
U8640,45,8140,Medan,business,654
U8641,60,12448,Medan,freelancer,671
U8642,52,8782,Jakarta,employee,740
U8643,49,12005,Medan,business,600
U8644,39,6964,Surabaya,freelancer,692
U8645,24,6789,Bandung,employee,748
U8646,32,11031,Bandung,business,543
U8647,27,14024,Surabaya,employee,678
U8648,57,3802,Medan,freelancer,745
U8649,22,14385,Bandung,business,664
U8650,21,3844,Bandung,freelancer,546
U8651,45,7778,Surabaya,business,617
U8652,53,14504,Medan,employee,510
U8653,40,7208,Surabaya,employee,599
U8654,33,13449,Jakarta,freelancer,623
U8655,39,7181,Bandung,employee,528
U8656,43,12150,Bandung,freelancer,745
U8657,24,12326,Medan,employee,687
U8658,25,13512,Bandung,employee,683
U8659,39,5180,Jakarta,freelancer,770
U8660,47,5788,Jakarta,freelancer,568
U8661,34,14963,Bandung,employee,640
U8662,53,2877,Bandung,employee,800
U8663,22,12257,Bandung,business,680
U8664,59,7736,Bandung,freelancer,554
U8665,51,2396,Bandung,business,698
U8666,49,14448,Medan,business,776
U8667,29,10187,Medan,business,745
U8668,37,8479,Surabaya,business,638
U8669,55,4906,Bandung,business,546
U8670,26,6838,Bandung,employee,800
U8671,57,8097,Surabaya,business,551
U8672,28,12558,Bandung,business,653
U8673,25,5680,Medan,employee,640
U8674,33,5821,Bandung,business,771
U8675,51,13669,Bandung,freelancer,696
U8676,44,13671,Medan,freelancer,646
U8677,39,12309,Bandung,employee,792
U8678,39,3459,Medan,freelancer,545
U8679,58,11429,Medan,business,713
U8680,58,11280,Jakarta,employee,544
U8681,30,12676,Surabaya,business,552
U8682,52,12656,Medan,employee,607
U8683,60,11982,Medan,freelancer,537
U8684,37,3313,Medan,business,653
U8685,48,10146,Jakarta,business,605
U8686,34,3726,Surabaya,employee,713
U8687,52,13646,Surabaya,employee,747
U8688,37,5405,Jakarta,business,673
U8689,41,10567,Medan,business,665
U8690,22,10561,Bandung,business,519
U8691,58,3730,Medan,employee,566
U8692,59,7092,Jakarta,employee,707
U8693,50,2208,Jakarta,freelancer,771
U8694,51,7874,Medan,employee,740
U8695,27,4733,Medan,freelancer,667
U8696,27,12446,Jakarta,employee,679
U8697,36,6413,Jakarta,business,532
U8698,30,6646,Jakarta,freelancer,516
U8699,41,11785,Medan,freelancer,721
U8700,33,3351,Medan,business,595
U8701,22,8208,Jakarta,business,730
U8702,41,9772,Bandung,freelancer,719
U8703,58,13250,Medan,freelancer,777
U8704,45,11597,Medan,business,602
U8705,45,6652,Surabaya,freelancer,553
U8706,34,13300,Bandung,employee,759
U8707,43,10814,Surabaya,employee,721
U8708,29,6173,Bandung,employee,591
U8709,32,12504,Jakarta,freelancer,536
U8710,57,11843,Medan,business,627
U8711,37,11056,Jakarta,employee,522
U8712,31,13572,Jakarta,freelancer,738
U8713,36,8133,Bandung,business,550
U8714,55,3197,Surabaya,employee,736
U8715,40,7227,Jakarta,business,636
U8716,59,4664,Medan,business,767
U8717,55,7395,Medan,freelancer,634
U8718,46,11373,Medan,freelancer,659
U8719,39,5623,Jakarta,employee,752
U8720,44,11664,Medan,employee,723
U8721,52,9379,Surabaya,business,602
U8722,33,2873,Jakarta,employee,679
U8723,24,7787,Bandung,employee,679
U8724,26,4013,Jakarta,business,646
U8725,32,2933,Jakarta,freelancer,752
U8726,40,2671,Surabaya,business,706
U8727,55,3179,Jakarta,employee,695
U8728,57,12530,Jakarta,business,798
U8729,39,7736,Jakarta,business,550
U8730,30,9031,Surabaya,business,564
U8731,60,5035,Medan,freelancer,516
U8732,22,9504,Medan,employee,777
U8733,40,2621,Medan,employee,790
U8734,21,14355,Bandung,employee,545
U8735,26,2882,Medan,freelancer,766
U8736,50,4254,Jakarta,employee,660
U8737,37,2959,Medan,freelancer,658
U8738,41,3650,Medan,freelancer,634
U8739,22,5734,Bandung,freelancer,765
U8740,43,3848,Bandung,freelancer,556
U8741,53,9618,Jakarta,employee,695
U8742,58,11118,Medan,employee,711
U8743,42,7147,Surabaya,business,559
U8744,23,13223,Surabaya,freelancer,764
U8745,23,8922,Bandung,employee,632
U8746,46,12279,Surabaya,employee,549
U8747,56,11582,Medan,business,760
U8748,31,10890,Bandung,business,687
U8749,31,5622,Jakarta,employee,566
U8750,44,9406,Jakarta,business,507
U8751,49,12211,Surabaya,business,663
U8752,29,3167,Surabaya,freelancer,728
U8753,30,10732,Surabaya,business,773
U8754,46,9994,Jakarta,freelancer,705
U8755,31,9725,Jakarta,business,790
U8756,23,10312,Jakarta,employee,610
U8757,47,3199,Surabaya,freelancer,607
U8758,36,9320,Jakarta,business,525
U8759,32,3874,Surabaya,employee,747
U8760,43,6068,Jakarta,business,619
U8761,43,8124,Jakarta,business,649
U8762,23,4064,Medan,employee,503
U8763,38,5141,Bandung,freelancer,636
U8764,56,3902,Jakarta,business,710
U8765,40,6472,Surabaya,business,520
U8766,44,7827,Surabaya,employee,655
U8767,24,14382,Surabaya,employee,556
U8768,36,8244,Surabaya,freelancer,666
U8769,38,4288,Jakarta,freelancer,600
U8770,24,10888,Medan,business,684
U8771,23,9471,Jakarta,business,618
U8772,21,13846,Bandung,employee,581
U8773,25,4203,Jakarta,business,754
U8774,51,10643,Jakarta,freelancer,686
U8775,26,6561,Medan,freelancer,515
U8776,35,3031,Surabaya,freelancer,503
U8777,21,13252,Bandung,freelancer,704
U8778,24,13097,Surabaya,freelancer,543
U8779,49,9552,Medan,freelancer,623
U8780,47,7810,Surabaya,employee,683
U8781,44,2237,Medan,freelancer,688
U8782,22,14036,Medan,freelancer,774
U8783,30,4914,Surabaya,employee,780
U8784,47,13892,Jakarta,freelancer,554
U8785,27,3737,Bandung,employee,702
U8786,52,13733,Medan,business,679
U8787,32,5963,Jakarta,business,646
U8788,53,4035,Medan,business,589
U8789,34,4601,Jakarta,business,591
U8790,52,13910,Medan,freelancer,555
U8791,36,11660,Jakarta,employee,509
U8792,46,14155,Bandung,employee,620
U8793,43,13421,Jakarta,employee,636
U8794,35,9835,Bandung,business,598
U8795,51,14436,Surabaya,employee,556
U8796,37,6622,Bandung,employee,753
U8797,29,5312,Jakarta,business,586
U8798,58,10422,Jakarta,employee,649
U8799,21,13304,Medan,business,590
U8800,36,12133,Jakarta,employee,800
U8801,56,13892,Surabaya,freelancer,743
U8802,29,7093,Bandung,freelancer,655
U8803,32,2336,Jakarta,freelancer,614
U8804,26,4262,Surabaya,employee,778
U8805,23,12974,Medan,employee,513
U8806,24,3884,Medan,freelancer,551
U8807,34,10085,Surabaya,business,593
U8808,32,13788,Jakarta,employee,751
U8809,31,9015,Medan,employee,621
U8810,59,7483,Medan,business,673
U8811,54,9435,Bandung,business,598
U8812,48,10269,Jakarta,business,759
U8813,39,6397,Jakarta,employee,560
U8814,44,9405,Jakarta,freelancer,509
U8815,53,13086,Bandung,employee,757
U8816,31,4602,Surabaya,employee,525
U8817,58,5091,Surabaya,business,580
U8818,41,11169,Jakarta,business,540
U8819,60,6604,Medan,freelancer,512
U8820,52,7792,Bandung,employee,546
U8821,42,13820,Bandung,freelancer,615
U8822,43,4189,Jakarta,business,521
U8823,24,5965,Jakarta,employee,520
U8824,47,11711,Bandung,employee,537
U8825,43,2665,Bandung,employee,575
U8826,55,3747,Jakarta,employee,509
U8827,32,4957,Jakarta,employee,728
U8828,26,4038,Bandung,freelancer,780
U8829,29,8341,Jakarta,business,714
U8830,57,13190,Bandung,employee,587
U8831,47,4174,Bandung,employee,539
U8832,34,13083,Surabaya,employee,782
U8833,53,4924,Jakarta,business,731
U8834,25,12959,Medan,business,600
U8835,47,11897,Surabaya,freelancer,501
U8836,49,6871,Jakarta,freelancer,589
U8837,26,5582,Bandung,business,678
U8838,28,8555,Jakarta,business,550
U8839,31,4133,Jakarta,freelancer,605
U8840,42,5409,Jakarta,employee,527
U8841,43,7752,Medan,freelancer,626
U8842,29,14727,Medan,business,681
U8843,36,6234,Bandung,business,776
U8844,45,12834,Bandung,business,611
U8845,52,12968,Surabaya,employee,652
U8846,27,11337,Surabaya,employee,571
U8847,57,6036,Surabaya,employee,672
U8848,33,13707,Surabaya,business,634
U8849,60,8570,Bandung,employee,743
U8850,32,8986,Surabaya,employee,509
U8851,41,10803,Jakarta,freelancer,704
U8852,59,5559,Bandung,employee,763
U8853,28,3638,Bandung,business,590
U8854,31,7943,Medan,business,768
U8855,37,6633,Jakarta,freelancer,788
U8856,24,8492,Surabaya,business,710
U8857,43,4325,Surabaya,employee,726
U8858,37,14109,Bandung,employee,740
U8859,25,13413,Medan,business,549
U8860,40,14019,Surabaya,employee,585
U8861,56,6429,Jakarta,employee,679
U8862,36,9419,Medan,freelancer,532
U8863,43,14504,Surabaya,employee,637
U8864,53,14504,Bandung,freelancer,586
U8865,60,14949,Surabaya,freelancer,642
U8866,29,3705,Jakarta,employee,578
U8867,49,12647,Jakarta,freelancer,735
U8868,43,11158,Surabaya,business,572
U8869,22,5030,Bandung,employee,679
U8870,23,9081,Medan,employee,649
U8871,47,2068,Bandung,employee,622
U8872,41,2377,Jakarta,employee,515
U8873,22,9245,Surabaya,business,619
U8874,49,7476,Jakarta,employee,568
U8875,44,5803,Surabaya,business,579
U8876,33,13569,Surabaya,freelancer,715
U8877,22,13804,Jakarta,business,649
U8878,50,5669,Jakarta,freelancer,661
U8879,59,6693,Bandung,employee,620
U8880,42,14675,Medan,business,577
U8881,39,11527,Jakarta,freelancer,634
U8882,31,6879,Surabaya,business,636
U8883,41,11808,Jakarta,business,607
U8884,36,9451,Bandung,employee,587
U8885,31,10408,Bandung,business,690
U8886,55,10932,Jakarta,freelancer,598
U8887,51,7606,Medan,business,793
U8888,23,12645,Jakarta,business,745
U8889,44,5756,Surabaya,employee,550
U8890,37,3426,Bandung,employee,614
U8891,57,4411,Surabaya,freelancer,746
U8892,43,6242,Bandung,employee,783
U8893,26,7455,Jakarta,freelancer,559
U8894,56,13884,Jakarta,business,601
U8895,35,13683,Medan,employee,604
U8896,33,2871,Surabaya,freelancer,788
U8897,25,7411,Medan,freelancer,571
U8898,38,10464,Jakarta,freelancer,525
U8899,27,6749,Medan,business,682
U8900,59,4924,Jakarta,business,715
U8901,46,6658,Jakarta,freelancer,565
U8902,42,3321,Bandung,business,788
U8903,37,11350,Jakarta,employee,601
U8904,50,13123,Surabaya,employee,536
U8905,57,10564,Jakarta,freelancer,795
U8906,60,14133,Bandung,employee,601
U8907,39,3079,Surabaya,employee,748
U8908,47,7192,Medan,business,645
U8909,52,5356,Jakarta,freelancer,797
U8910,49,5606,Bandung,freelancer,775
U8911,31,6650,Medan,business,511
U8912,60,8113,Surabaya,business,653
U8913,22,4906,Surabaya,employee,683
U8914,21,8218,Surabaya,freelancer,581
U8915,56,10762,Surabaya,freelancer,754
U8916,57,3183,Jakarta,business,730
U8917,39,8057,Bandung,employee,593
U8918,23,4084,Jakarta,business,503
U8919,24,8145,Jakarta,business,700
U8920,38,11677,Medan,freelancer,609
U8921,55,14192,Medan,employee,559
U8922,39,6679,Medan,business,734
U8923,48,9335,Bandung,freelancer,629
U8924,36,4217,Medan,business,567
U8925,28,12991,Surabaya,business,728
U8926,46,8369,Jakarta,employee,656
U8927,39,13381,Surabaya,freelancer,526
U8928,28,3469,Jakarta,freelancer,752
U8929,28,4280,Jakarta,business,599
U8930,60,5575,Medan,business,715
U8931,21,4187,Surabaya,freelancer,792
U8932,55,7519,Jakarta,business,756
U8933,41,3222,Jakarta,business,511
U8934,58,6323,Medan,freelancer,676
U8935,47,12735,Jakarta,freelancer,510
U8936,25,13956,Jakarta,freelancer,717
U8937,40,3448,Medan,employee,570
U8938,56,12030,Medan,employee,524
U8939,49,8928,Surabaya,employee,791
U8940,47,8498,Bandung,business,571
U8941,29,2078,Bandung,freelancer,550
U8942,53,11532,Surabaya,business,636
U8943,58,12049,Surabaya,freelancer,507
U8944,25,14436,Surabaya,business,572
U8945,50,7063,Bandung,freelancer,637
U8946,59,11220,Jakarta,freelancer,524
U8947,23,9256,Medan,freelancer,634
U8948,46,14399,Medan,freelancer,654
U8949,60,8450,Surabaya,business,730
U8950,37,4555,Bandung,freelancer,624
U8951,46,5427,Surabaya,business,645
U8952,44,4074,Surabaya,freelancer,701
U8953,22,4465,Surabaya,freelancer,707
U8954,59,3420,Bandung,employee,591
U8955,24,12250,Bandung,freelancer,596
U8956,59,9319,Medan,business,789
U8957,36,2102,Medan,business,794
U8958,33,4204,Jakarta,freelancer,665
U8959,27,8347,Jakarta,employee,693
U8960,45,8259,Surabaya,freelancer,640
U8961,53,2700,Surabaya,business,646
U8962,29,13085,Jakarta,employee,793
U8963,56,8063,Medan,employee,705
U8964,31,12363,Surabaya,business,800
U8965,37,14290,Medan,freelancer,607
U8966,45,12949,Jakarta,business,500
U8967,31,14120,Bandung,business,539
U8968,41,4511,Surabaya,employee,537
U8969,30,8017,Bandung,business,604
U8970,46,3554,Bandung,employee,679
U8971,52,12330,Bandung,business,751
U8972,60,5597,Medan,employee,783
U8973,38,10996,Bandung,business,670
U8974,46,12245,Bandung,employee,506
U8975,26,6560,Jakarta,business,563
U8976,49,7817,Medan,business,712
U8977,47,9790,Jakarta,freelancer,605
U8978,50,9876,Jakarta,freelancer,638
U8979,59,4213,Jakarta,employee,551
U8980,35,14318,Jakarta,business,724
U8981,29,2142,Jakarta,employee,671
U8982,53,13050,Bandung,employee,614
U8983,51,12931,Medan,employee,507
U8984,47,9981,Surabaya,employee,502
U8985,29,14605,Surabaya,business,547
U8986,36,2786,Bandung,freelancer,546
U8987,32,5328,Medan,freelancer,653
U8988,30,5256,Surabaya,business,515
U8989,43,13873,Surabaya,freelancer,528
U8990,42,5256,Bandung,business,615
U8991,23,6685,Surabaya,business,669
U8992,36,9731,Jakarta,business,500
U8993,21,11829,Jakarta,business,734
U8994,27,9975,Medan,employee,730
U8995,34,10823,Bandung,freelancer,510
U8996,49,14038,Bandung,freelancer,511
U8997,36,10389,Jakarta,freelancer,748
U8998,54,6768,Bandung,employee,553
U8999,23,12833,Bandung,freelancer,628
U9000,28,13845,Bandung,freelancer,508
U9001,46,9184,Jakarta,business,752
U9002,23,12167,Surabaya,freelancer,724
U9003,59,6536,Bandung,freelancer,754
U9004,56,8806,Medan,freelancer,671
U9005,49,9277,Surabaya,business,786
U9006,58,11865,Medan,employee,797
U9007,42,7780,Surabaya,business,586
U9008,33,5603,Surabaya,freelancer,786
U9009,21,4668,Surabaya,employee,636
U9010,50,7869,Surabaya,employee,500
U9011,54,7095,Bandung,business,692
U9012,37,8721,Jakarta,employee,576
U9013,60,7627,Bandung,business,696
U9014,25,10735,Jakarta,freelancer,644
U9015,36,8113,Bandung,freelancer,697
U9016,28,7415,Surabaya,freelancer,747
U9017,41,11156,Medan,freelancer,560
U9018,46,2369,Bandung,business,553
U9019,27,12260,Surabaya,business,651
U9020,26,5741,Surabaya,freelancer,654
U9021,42,3260,Surabaya,freelancer,560
U9022,31,14586,Bandung,freelancer,516
U9023,46,9834,Surabaya,freelancer,531
U9024,45,8159,Medan,business,770
U9025,47,2847,Medan,employee,629
U9026,29,11079,Bandung,employee,652
U9027,50,8725,Jakarta,business,742
U9028,32,11603,Surabaya,employee,579
U9029,46,4602,Medan,freelancer,756
U9030,36,5151,Medan,freelancer,721
U9031,45,13816,Medan,employee,661
U9032,37,7648,Jakarta,business,535
U9033,34,6456,Medan,freelancer,778
U9034,21,14921,Jakarta,freelancer,566
U9035,51,6346,Medan,business,665
U9036,40,4315,Jakarta,freelancer,611
U9037,26,6309,Surabaya,business,782
U9038,26,2555,Bandung,freelancer,654
U9039,33,12486,Jakarta,business,669
U9040,27,6141,Jakarta,employee,741
U9041,51,2352,Medan,business,538
U9042,21,2850,Bandung,employee,769
U9043,60,10818,Jakarta,business,734
U9044,22,9099,Jakarta,freelancer,790
U9045,41,14916,Medan,freelancer,798
U9046,38,13991,Jakarta,freelancer,712
U9047,44,13088,Medan,freelancer,567
U9048,49,6077,Medan,freelancer,538
U9049,55,13460,Surabaya,freelancer,646
U9050,55,10298,Jakarta,business,624
U9051,44,11778,Medan,freelancer,719
